"","Date","Lead.Contract","CL0","CL1","CL2","CL3","CL0.value","CL1.value","CL2.value","CL3.value"
"225",19941129,"PAH95.b01","PAH95.b01","PAM95.b01","PAU95.b01","PAZ95.b01",156.5,NA,NA,NA
"226",19941130,"PAH95.b01","PAH95.b01","PAM95.b01","PAU95.b01","PAZ95.b01",156,NA,NA,NA
"227",19941201,"PAH95.b01","PAH95.b01","PAM95.b01","PAU95.b01","PAZ95.b01",154.75,NA,NA,NA
"228",19941202,"PAH95.b01","PAH95.b01","PAM95.b01","PAU95.b01","PAZ95.b01",156,NA,NA,NA
"229",19941205,"PAH95.b01","PAH95.b01","PAM95.b01","PAU95.b01","PAZ95.b01",154,NA,NA,NA
"230",19941206,"PAH95.b01","PAH95.b01","PAM95.b01","PAU95.b01","PAZ95.b01",154.8,NA,NA,NA
"231",19941207,"PAH95.b01","PAH95.b01","PAM95.b01","PAU95.b01","PAZ95.b01",155.25,NA,NA,NA
"232",19941208,"PAH95.b01","PAH95.b01","PAM95.b01","PAU95.b01","PAZ95.b01",155.05,NA,NA,NA
"233",19941209,"PAH95.b01","PAH95.b01","PAM95.b01","PAU95.b01","PAZ95.b01",155.25,NA,NA,NA
"234",19941212,"PAH95.b01","PAH95.b01","PAM95.b01","PAU95.b01","PAZ95.b01",155.9,NA,NA,NA
"235",19941213,"PAH95.b01","PAH95.b01","PAM95.b01","PAU95.b01","PAZ95.b01",155.5,NA,NA,NA
"236",19941214,"PAH95.b01","PAH95.b01","PAM95.b01","PAU95.b01","PAZ95.b01",155,NA,NA,NA
"237",19941215,"PAH95.b01","PAH95.b01","PAM95.b01","PAU95.b01","PAZ95.b01",155.25,NA,NA,NA
"238",19941216,"PAH95.b01","PAH95.b01","PAM95.b01","PAU95.b01","PAZ95.b01",155.5,NA,NA,NA
"239",19941219,"PAH95.b01","PAH95.b01","PAM95.b01","PAU95.b01","PAZ95.b01",155.75,NA,NA,NA
"240",19941220,"PAH95.b01","PAH95.b01","PAM95.b01","PAU95.b01","PAZ95.b01",156.5,NA,NA,NA
"241",19941221,"PAH95.b01","PAH95.b01","PAM95.b01","PAU95.b01","PAZ95.b01",156.3,NA,NA,NA
"242",19941222,"PAH95.b01","PAH95.b01","PAM95.b01","PAU95.b01","PAZ95.b01",157,NA,NA,NA
"243",19941223,"PAH95.b01","PAH95.b01","PAM95.b01","PAU95.b01","PAZ95.b01",156.25,NA,NA,NA
"244",19941227,"PAH95.b01","PAH95.b01","PAM95.b01","PAU95.b01","PAZ95.b01",157.75,NA,NA,NA
"245",19941228,"PAH95.b01","PAH95.b01","PAM95.b01","PAU95.b01","PAZ95.b01",159.35,NA,NA,NA
"246",19941229,"PAH95.b01","PAH95.b01","PAM95.b01","PAU95.b01","PAZ95.b01",160.25,NA,NA,NA
"247",19941230,"PAH95.b01","PAH95.b01","PAM95.b01","PAU95.b01","PAZ95.b01",159.15,NA,NA,NA
"248",19950103,"PAH95.b01","PAH95.b01","PAM95.b01","PAU95.b01","PAZ95.b01",160,NA,NA,NA
"249",19950104,"PAH95.b01","PAH95.b01","PAM95.b01","PAU95.b01","PAZ95.b01",158.5,NA,NA,NA
"250",19950105,"PAH95.b01","PAH95.b01","PAM95.b01","PAU95.b01","PAZ95.b01",157.25,NA,NA,NA
"251",19950106,"PAH95.b01","PAH95.b01","PAM95.b01","PAU95.b01","PAZ95.b01",157.25,NA,NA,NA
"252",19950109,"PAH95.b01","PAH95.b01","PAM95.b01","PAU95.b01","PAZ95.b01",156.5,NA,NA,NA
"253",19950110,"PAH95.b01","PAH95.b01","PAM95.b01","PAU95.b01","PAZ95.b01",157.8,NA,NA,NA
"254",19950111,"PAH95.b01","PAH95.b01","PAM95.b01","PAU95.b01","PAZ95.b01",158.25,NA,NA,NA
"255",19950112,"PAH95.b01","PAH95.b01","PAM95.b01","PAU95.b01","PAZ95.b01",159.95,NA,NA,NA
"256",19950113,"PAH95.b01","PAH95.b01","PAM95.b01","PAU95.b01","PAZ95.b01",157.35,NA,NA,NA
"257",19950116,"PAH95.b01","PAH95.b01","PAM95.b01","PAU95.b01","PAZ95.b01",156,NA,NA,NA
"258",19950117,"PAH95.b01","PAH95.b01","PAM95.b01","PAU95.b01","PAZ95.b01",157.5,NA,NA,NA
"259",19950118,"PAH95.b01","PAH95.b01","PAM95.b01","PAU95.b01","PAZ95.b01",159,NA,NA,NA
"260",19950119,"PAH95.b01","PAH95.b01","PAM95.b01","PAU95.b01","PAZ95.b01",158,NA,NA,NA
"261",19950120,"PAH95.b01","PAH95.b01","PAM95.b01","PAU95.b01","PAZ95.b01",160,NA,NA,NA
"262",19950123,"PAH95.b01","PAH95.b01","PAM95.b01","PAU95.b01","PAZ95.b01",159.6,NA,NA,NA
"263",19950124,"PAH95.b01","PAH95.b01","PAM95.b01","PAU95.b01","PAZ95.b01",159.5,NA,NA,NA
"264",19950125,"PAH95.b01","PAH95.b01","PAM95.b01","PAU95.b01","PAZ95.b01",159.75,NA,NA,NA
"265",19950126,"PAH95.b01","PAH95.b01","PAM95.b01","PAU95.b01","PAZ95.b01",161,NA,NA,NA
"266",19950127,"PAH95.b01","PAH95.b01","PAM95.b01","PAU95.b01","PAZ95.b01",158.5,NA,NA,NA
"267",19950130,"PAH95.b01","PAH95.b01","PAM95.b01","PAU95.b01","PAZ95.b01",158.1,NA,NA,NA
"268",19950131,"PAH95.b01","PAH95.b01","PAM95.b01","PAU95.b01","PAZ95.b01",159,NA,NA,NA
"269",19950201,"PAH95.b01","PAH95.b01","PAM95.b01","PAU95.b01","PAZ95.b01",160,NA,NA,NA
"270",19950202,"PAH95.b01","PAH95.b01","PAM95.b01","PAU95.b01","PAZ95.b01",159.25,NA,NA,NA
"271",19950203,"PAH95.b01","PAH95.b01","PAM95.b01","PAU95.b01","PAZ95.b01",158.5,NA,NA,NA
"272",19950206,"PAH95.b01","PAH95.b01","PAM95.b01","PAU95.b01","PAZ95.b01",159,NA,NA,NA
"273",19950207,"PAH95.b01","PAH95.b01","PAM95.b01","PAU95.b01","PAZ95.b01",157.65,NA,NA,NA
"274",19950208,"PAH95.b01","PAH95.b01","PAM95.b01","PAU95.b01","PAZ95.b01",157.8,NA,NA,NA
"275",19950209,"PAH95.b01","PAH95.b01","PAM95.b01","PAU95.b01","PAZ95.b01",159,NA,NA,NA
"276",19950210,"PAH95.b01","PAH95.b01","PAM95.b01","PAU95.b01","PAZ95.b01",159,NA,NA,NA
"277",19950213,"PAH95.b01","PAH95.b01","PAM95.b01","PAU95.b01","PAZ95.b01",158.3,NA,NA,NA
"278",19950214,"PAH95.b01","PAH95.b01","PAM95.b01","PAU95.b01","PAZ95.b01",158.5,NA,NA,NA
"279",19950215,"PAH95.b01","PAH95.b01","PAM95.b01","PAU95.b01","PAZ95.b01",159,NA,NA,NA
"280",19950216,"PAH95.b01","PAH95.b01","PAM95.b01","PAU95.b01","PAZ95.b01",157.7,NA,NA,NA
"281",19950217,"PAH95.b01","PAH95.b01","PAM95.b01","PAU95.b01","PAZ95.b01",157.25,NA,NA,NA
"282",19950221,"PAH95.b01","PAH95.b01","PAM95.b01","PAU95.b01","PAZ95.b01",157.25,NA,NA,NA
"283",19950222,"PAH95.b01","PAH95.b01","PAM95.b01","PAU95.b01","PAZ95.b01",158.25,NA,NA,NA
"284",19950223,"PAH95.b01","PAH95.b01","PAM95.b01","PAU95.b01","PAZ95.b01",157.6,NA,NA,NA
"285",19950224,"PAH95.b01","PAH95.b01","PAM95.b01","PAU95.b01","PAZ95.b01",156.25,NA,NA,NA
"286",19950227,"PAH95.b01","PAH95.b01","PAM95.b01","PAU95.b01","PAZ95.b01",155,NA,NA,NA
"287",19950228,"PAH95.b01","PAH95.b01","PAM95.b01","PAU95.b01","PAZ95.b01",154,NA,NA,NA
"288",19950301,"PAM95.b01","PAM95.b01","PAU95.b01","PAZ95.b01","PAH96.b01",154.25,NA,NA,NA
"289",19950302,"PAM95.b01","PAM95.b01","PAU95.b01","PAZ95.b01","PAH96.b01",153.75,NA,NA,NA
"290",19950303,"PAM95.b01","PAM95.b01","PAU95.b01","PAZ95.b01","PAH96.b01",154,NA,NA,NA
"291",19950306,"PAM95.b01","PAM95.b01","PAU95.b01","PAZ95.b01","PAH96.b01",154.1,NA,NA,NA
"292",19950307,"PAM95.b01","PAM95.b01","PAU95.b01","PAZ95.b01","PAH96.b01",157,NA,NA,NA
"293",19950308,"PAM95.b01","PAM95.b01","PAU95.b01","PAZ95.b01","PAH96.b01",157,NA,NA,NA
"294",19950309,"PAM95.b01","PAM95.b01","PAU95.b01","PAZ95.b01","PAH96.b01",157.25,NA,NA,NA
"295",19950310,"PAM95.b01","PAM95.b01","PAU95.b01","PAZ95.b01","PAH96.b01",158.25,NA,NA,NA
"296",19950313,"PAM95.b01","PAM95.b01","PAU95.b01","PAZ95.b01","PAH96.b01",160,NA,NA,NA
"297",19950314,"PAM95.b01","PAM95.b01","PAU95.b01","PAZ95.b01","PAH96.b01",161.25,NA,NA,NA
"298",19950315,"PAM95.b01","PAM95.b01","PAU95.b01","PAZ95.b01","PAH96.b01",163.5,NA,NA,NA
"299",19950316,"PAM95.b01","PAM95.b01","PAU95.b01","PAZ95.b01","PAH96.b01",164.5,NA,NA,NA
"300",19950317,"PAM95.b01","PAM95.b01","PAU95.b01","PAZ95.b01","PAH96.b01",168,NA,NA,NA
"301",19950320,"PAM95.b01","PAM95.b01","PAU95.b01","PAZ95.b01","PAH96.b01",169.5,NA,NA,NA
"302",19950321,"PAM95.b01","PAM95.b01","PAU95.b01","PAZ95.b01","PAH96.b01",168.5,NA,NA,NA
"303",19950322,"PAM95.b01","PAM95.b01","PAU95.b01","PAZ95.b01","PAH96.b01",169.5,NA,NA,NA
"304",19950323,"PAM95.b01","PAM95.b01","PAU95.b01","PAZ95.b01","PAH96.b01",173.5,NA,NA,NA
"305",19950324,"PAM95.b01","PAM95.b01","PAU95.b01","PAZ95.b01","PAH96.b01",169.25,NA,NA,NA
"306",19950327,"PAM95.b01","PAM95.b01","PAU95.b01","PAZ95.b01","PAH96.b01",173.1,NA,NA,NA
"307",19950328,"PAM95.b01","PAM95.b01","PAU95.b01","PAZ95.b01","PAH96.b01",171.5,NA,NA,NA
"308",19950329,"PAM95.b01","PAM95.b01","PAU95.b01","PAZ95.b01","PAH96.b01",176.75,NA,NA,NA
"309",19950330,"PAM95.b01","PAM95.b01","PAU95.b01","PAZ95.b01","PAH96.b01",178,NA,NA,NA
"310",19950331,"PAM95.b01","PAM95.b01","PAU95.b01","PAZ95.b01","PAH96.b01",172.15,NA,NA,NA
"311",19950403,"PAM95.b01","PAM95.b01","PAU95.b01","PAZ95.b01","PAH96.b01",175,NA,NA,NA
"312",19950404,"PAM95.b01","PAM95.b01","PAU95.b01","PAZ95.b01","PAH96.b01",177,NA,NA,NA
"313",19950405,"PAM95.b01","PAM95.b01","PAU95.b01","PAZ95.b01","PAH96.b01",177,NA,NA,NA
"314",19950406,"PAM95.b01","PAM95.b01","PAU95.b01","PAZ95.b01","PAH96.b01",175,NA,NA,NA
"315",19950407,"PAM95.b01","PAM95.b01","PAU95.b01","PAZ95.b01","PAH96.b01",175.5,NA,NA,NA
"316",19950410,"PAM95.b01","PAM95.b01","PAU95.b01","PAZ95.b01","PAH96.b01",174,NA,NA,NA
"317",19950411,"PAM95.b01","PAM95.b01","PAU95.b01","PAZ95.b01","PAH96.b01",176.75,NA,NA,NA
"318",19950412,"PAM95.b01","PAM95.b01","PAU95.b01","PAZ95.b01","PAH96.b01",173.5,NA,NA,NA
"319",19950413,"PAM95.b01","PAM95.b01","PAU95.b01","PAZ95.b01","PAH96.b01",172,NA,NA,NA
"320",19950417,"PAM95.b01","PAM95.b01","PAU95.b01","PAZ95.b01","PAH96.b01",175.75,NA,NA,NA
"321",19950418,"PAM95.b01","PAM95.b01","PAU95.b01","PAZ95.b01","PAH96.b01",175.25,NA,NA,NA
"322",19950419,"PAM95.b01","PAM95.b01","PAU95.b01","PAZ95.b01","PAH96.b01",173,NA,NA,NA
"323",19950420,"PAM95.b01","PAM95.b01","PAU95.b01","PAZ95.b01","PAH96.b01",169.5,NA,NA,NA
"324",19950421,"PAM95.b01","PAM95.b01","PAU95.b01","PAZ95.b01","PAH96.b01",166.5,NA,NA,NA
"325",19950424,"PAM95.b01","PAM95.b01","PAU95.b01","PAZ95.b01","PAH96.b01",167,NA,NA,NA
"326",19950425,"PAM95.b01","PAM95.b01","PAU95.b01","PAZ95.b01","PAH96.b01",163.75,NA,NA,NA
"327",19950426,"PAM95.b01","PAM95.b01","PAU95.b01","PAZ95.b01","PAH96.b01",164.25,NA,NA,NA
"328",19950427,"PAM95.b01","PAM95.b01","PAU95.b01","PAZ95.b01","PAH96.b01",162.4,NA,NA,NA
"329",19950428,"PAM95.b01","PAM95.b01","PAU95.b01","PAZ95.b01","PAH96.b01",163,NA,NA,NA
"330",19950501,"PAM95.b01","PAM95.b01","PAU95.b01","PAZ95.b01","PAH96.b01",164.5,NA,NA,NA
"331",19950502,"PAM95.b01","PAM95.b01","PAU95.b01","PAZ95.b01","PAH96.b01",163.75,NA,NA,NA
"332",19950503,"PAM95.b01","PAM95.b01","PAU95.b01","PAZ95.b01","PAH96.b01",164.5,NA,NA,NA
"333",19950504,"PAM95.b01","PAM95.b01","PAU95.b01","PAZ95.b01","PAH96.b01",165.5,NA,NA,NA
"334",19950505,"PAM95.b01","PAM95.b01","PAU95.b01","PAZ95.b01","PAH96.b01",160,NA,NA,NA
"335",19950508,"PAM95.b01","PAM95.b01","PAU95.b01","PAZ95.b01","PAH96.b01",161.1,NA,NA,NA
"336",19950509,"PAM95.b01","PAM95.b01","PAU95.b01","PAZ95.b01","PAH96.b01",160,NA,NA,NA
"337",19950510,"PAM95.b01","PAM95.b01","PAU95.b01","PAZ95.b01","PAH96.b01",159.95,NA,NA,NA
"338",19950511,"PAM95.b01","PAM95.b01","PAU95.b01","PAZ95.b01","PAH96.b01",161,NA,NA,NA
"339",19950512,"PAM95.b01","PAM95.b01","PAU95.b01","PAZ95.b01","PAH96.b01",162.5,NA,NA,NA
"340",19950515,"PAM95.b01","PAM95.b01","PAU95.b01","PAZ95.b01","PAH96.b01",163,NA,NA,NA
"341",19950516,"PAM95.b01","PAM95.b01","PAU95.b01","PAZ95.b01","PAH96.b01",161,NA,NA,NA
"342",19950517,"PAM95.b01","PAM95.b01","PAU95.b01","PAZ95.b01","PAH96.b01",159.25,NA,NA,NA
"343",19950518,"PAM95.b01","PAM95.b01","PAU95.b01","PAZ95.b01","PAH96.b01",158.75,NA,NA,NA
"344",19950519,"PAM95.b01","PAM95.b01","PAU95.b01","PAZ95.b01","PAH96.b01",159,NA,NA,NA
"345",19950522,"PAM95.b01","PAM95.b01","PAU95.b01","PAZ95.b01","PAH96.b01",158.5,NA,NA,NA
"346",19950524,"PAU95.b01","PAU95.b01","PAZ95.b01","PAH96.b01","PAM96.b01",163.5,NA,NA,NA
"347",19950525,"PAU95.b01","PAU95.b01","PAZ95.b01","PAH96.b01","PAM96.b01",163.75,NA,NA,NA
"348",19950526,"PAU95.b01","PAU95.b01","PAZ95.b01","PAH96.b01","PAM96.b01",164.5,NA,NA,NA
"349",19950530,"PAU95.b01","PAU95.b01","PAZ95.b01","PAH96.b01","PAM96.b01",164.5,NA,NA,NA
"350",19950531,"PAU95.b01","PAU95.b01","PAZ95.b01","PAH96.b01","PAM96.b01",161,NA,NA,NA
"351",19950601,"PAU95.b01","PAU95.b01","PAZ95.b01","PAH96.b01","PAM96.b01",160,NA,NA,NA
"352",19950602,"PAU95.b01","PAU95.b01","PAZ95.b01","PAH96.b01","PAM96.b01",158,NA,NA,NA
"353",19950605,"PAU95.b01","PAU95.b01","PAZ95.b01","PAH96.b01","PAM96.b01",158.25,NA,NA,NA
"354",19950606,"PAU95.b01","PAU95.b01","PAZ95.b01","PAH96.b01","PAM96.b01",158,NA,NA,NA
"355",19950607,"PAU95.b01","PAU95.b01","PAZ95.b01","PAH96.b01","PAM96.b01",158.6,NA,NA,NA
"356",19950608,"PAU95.b01","PAU95.b01","PAZ95.b01","PAH96.b01","PAM96.b01",158.4,NA,NA,NA
"357",19950609,"PAU95.b01","PAU95.b01","PAZ95.b01","PAH96.b01","PAM96.b01",159.5,NA,NA,NA
"358",19950612,"PAU95.b01","PAU95.b01","PAZ95.b01","PAH96.b01","PAM96.b01",162.5,NA,NA,NA
"359",19950613,"PAU95.b01","PAU95.b01","PAZ95.b01","PAH96.b01","PAM96.b01",162,NA,NA,NA
"360",19950614,"PAU95.b01","PAU95.b01","PAZ95.b01","PAH96.b01","PAM96.b01",162.5,NA,NA,NA
"361",19950615,"PAU95.b01","PAU95.b01","PAZ95.b01","PAH96.b01","PAM96.b01",163.9,NA,NA,NA
"362",19950616,"PAU95.b01","PAU95.b01","PAZ95.b01","PAH96.b01","PAM96.b01",161.25,NA,NA,NA
"363",19950619,"PAU95.b01","PAU95.b01","PAZ95.b01","PAH96.b01","PAM96.b01",162,NA,NA,NA
"364",19950620,"PAU95.b01","PAU95.b01","PAZ95.b01","PAH96.b01","PAM96.b01",161,NA,NA,NA
"365",19950621,"PAU95.b01","PAU95.b01","PAZ95.b01","PAH96.b01","PAM96.b01",160,NA,NA,NA
"366",19950622,"PAU95.b01","PAU95.b01","PAZ95.b01","PAH96.b01","PAM96.b01",159,NA,NA,NA
"367",19950623,"PAU95.b01","PAU95.b01","PAZ95.b01","PAH96.b01","PAM96.b01",159,NA,NA,NA
"368",19950626,"PAU95.b01","PAU95.b01","PAZ95.b01","PAH96.b01","PAM96.b01",158.75,NA,NA,NA
"369",19950627,"PAU95.b01","PAU95.b01","PAZ95.b01","PAH96.b01","PAM96.b01",160.85,NA,NA,NA
"370",19950628,"PAU95.b01","PAU95.b01","PAZ95.b01","PAH96.b01","PAM96.b01",161.35,NA,NA,NA
"371",19950629,"PAU95.b01","PAU95.b01","PAZ95.b01","PAH96.b01","PAM96.b01",159.75,NA,NA,NA
"372",19950630,"PAU95.b01","PAU95.b01","PAZ95.b01","PAH96.b01","PAM96.b01",159.2,NA,NA,NA
"373",19950705,"PAU95.b01","PAU95.b01","PAZ95.b01","PAH96.b01","PAM96.b01",158.75,NA,NA,NA
"374",19950706,"PAU95.b01","PAU95.b01","PAZ95.b01","PAH96.b01","PAM96.b01",159,NA,NA,NA
"375",19950707,"PAU95.b01","PAU95.b01","PAZ95.b01","PAH96.b01","PAM96.b01",159.5,NA,NA,NA
"376",19950710,"PAU95.b01","PAU95.b01","PAZ95.b01","PAH96.b01","PAM96.b01",159.75,NA,NA,NA
"377",19950711,"PAU95.b01","PAU95.b01","PAZ95.b01","PAH96.b01","PAM96.b01",158.25,NA,NA,NA
"378",19950712,"PAU95.b01","PAU95.b01","PAZ95.b01","PAH96.b01","PAM96.b01",158.25,NA,NA,NA
"379",19950713,"PAU95.b01","PAU95.b01","PAZ95.b01","PAH96.b01","PAM96.b01",156.65,NA,NA,NA
"380",19950714,"PAU95.b01","PAU95.b01","PAZ95.b01","PAH96.b01","PAM96.b01",157.5,NA,NA,NA
"381",19950717,"PAU95.b01","PAU95.b01","PAZ95.b01","PAH96.b01","PAM96.b01",156.5,NA,NA,NA
"382",19950718,"PAU95.b01","PAU95.b01","PAZ95.b01","PAH96.b01","PAM96.b01",155.5,NA,NA,NA
"383",19950719,"PAU95.b01","PAU95.b01","PAZ95.b01","PAH96.b01","PAM96.b01",155.5,NA,NA,NA
"384",19950720,"PAU95.b01","PAU95.b01","PAZ95.b01","PAH96.b01","PAM96.b01",154.15,NA,NA,NA
"385",19950721,"PAU95.b01","PAU95.b01","PAZ95.b01","PAH96.b01","PAM96.b01",152.75,NA,NA,NA
"386",19950724,"PAU95.b01","PAU95.b01","PAZ95.b01","PAH96.b01","PAM96.b01",155.25,NA,NA,NA
"387",19950725,"PAU95.b01","PAU95.b01","PAZ95.b01","PAH96.b01","PAM96.b01",154.75,NA,NA,NA
"388",19950726,"PAU95.b01","PAU95.b01","PAZ95.b01","PAH96.b01","PAM96.b01",155.75,NA,NA,NA
"389",19950727,"PAU95.b01","PAU95.b01","PAZ95.b01","PAH96.b01","PAM96.b01",155.5,NA,NA,NA
"390",19950728,"PAU95.b01","PAU95.b01","PAZ95.b01","PAH96.b01","PAM96.b01",154,NA,NA,NA
"391",19950731,"PAU95.b01","PAU95.b01","PAZ95.b01","PAH96.b01","PAM96.b01",153.25,NA,NA,NA
"392",19950801,"PAU95.b01","PAU95.b01","PAZ95.b01","PAH96.b01","PAM96.b01",153,NA,NA,NA
"393",19950802,"PAU95.b01","PAU95.b01","PAZ95.b01","PAH96.b01","PAM96.b01",153.5,NA,NA,NA
"394",19950803,"PAU95.b01","PAU95.b01","PAZ95.b01","PAH96.b01","PAM96.b01",153,NA,NA,NA
"395",19950804,"PAU95.b01","PAU95.b01","PAZ95.b01","PAH96.b01","PAM96.b01",153.5,NA,NA,NA
"396",19950807,"PAU95.b01","PAU95.b01","PAZ95.b01","PAH96.b01","PAM96.b01",153.5,NA,NA,NA
"397",19950808,"PAU95.b01","PAU95.b01","PAZ95.b01","PAH96.b01","PAM96.b01",153,NA,NA,NA
"398",19950809,"PAU95.b01","PAU95.b01","PAZ95.b01","PAH96.b01","PAM96.b01",153.2,NA,NA,NA
"399",19950810,"PAU95.b01","PAU95.b01","PAZ95.b01","PAH96.b01","PAM96.b01",151.5,NA,NA,NA
"400",19950811,"PAU95.b01","PAU95.b01","PAZ95.b01","PAH96.b01","PAM96.b01",148.75,NA,NA,NA
"401",19950814,"PAU95.b01","PAU95.b01","PAZ95.b01","PAH96.b01","PAM96.b01",149,NA,NA,NA
"402",19950815,"PAU95.b01","PAU95.b01","PAZ95.b01","PAH96.b01","PAM96.b01",150.2,NA,NA,NA
"403",19950816,"PAU95.b01","PAU95.b01","PAZ95.b01","PAH96.b01","PAM96.b01",149,NA,NA,NA
"404",19950817,"PAU95.b01","PAU95.b01","PAZ95.b01","PAH96.b01","PAM96.b01",152.25,NA,NA,NA
"405",19950818,"PAU95.b01","PAU95.b01","PAZ95.b01","PAH96.b01","PAM96.b01",151.5,NA,NA,NA
"406",19950821,"PAZ95.b01","PAZ95.b01","PAH96.b01","PAM96.b01","PAU96.b01",153,NA,NA,NA
"407",19950822,"PAZ95.b01","PAZ95.b01","PAH96.b01","PAM96.b01","PAU96.b01",152.25,NA,NA,NA
"408",19950823,"PAZ95.b01","PAZ95.b01","PAH96.b01","PAM96.b01","PAU96.b01",152,NA,NA,NA
"409",19950824,"PAZ95.b01","PAZ95.b01","PAH96.b01","PAM96.b01","PAU96.b01",152.25,NA,NA,NA
"410",19950825,"PAZ95.b01","PAZ95.b01","PAH96.b01","PAM96.b01","PAU96.b01",151,NA,NA,NA
"411",19950828,"PAZ95.b01","PAZ95.b01","PAH96.b01","PAM96.b01","PAU96.b01",150.75,NA,NA,NA
"412",19950829,"PAZ95.b01","PAZ95.b01","PAH96.b01","PAM96.b01","PAU96.b01",150,NA,NA,NA
"413",19950830,"PAZ95.b01","PAZ95.b01","PAH96.b01","PAM96.b01","PAU96.b01",147.9,NA,NA,NA
"414",19950831,"PAZ95.b01","PAZ95.b01","PAH96.b01","PAM96.b01","PAU96.b01",147.5,NA,NA,NA
"415",19950901,"PAZ95.b01","PAZ95.b01","PAH96.b01","PAM96.b01","PAU96.b01",148.25,NA,NA,NA
"416",19950905,"PAZ95.b01","PAZ95.b01","PAH96.b01","PAM96.b01","PAU96.b01",146.5,NA,NA,NA
"417",19950906,"PAZ95.b01","PAZ95.b01","PAH96.b01","PAM96.b01","PAU96.b01",146.9,NA,NA,NA
"418",19950907,"PAZ95.b01","PAZ95.b01","PAH96.b01","PAM96.b01","PAU96.b01",147.5,NA,NA,NA
"419",19950908,"PAZ95.b01","PAZ95.b01","PAH96.b01","PAM96.b01","PAU96.b01",147.5,NA,NA,NA
"420",19950911,"PAZ95.b01","PAZ95.b01","PAH96.b01","PAM96.b01","PAU96.b01",147.9,NA,NA,NA
"421",19950912,"PAZ95.b01","PAZ95.b01","PAH96.b01","PAM96.b01","PAU96.b01",149.9,NA,NA,NA
"422",19950913,"PAZ95.b01","PAZ95.b01","PAH96.b01","PAM96.b01","PAU96.b01",149.9,NA,NA,NA
"423",19950914,"PAZ95.b01","PAZ95.b01","PAH96.b01","PAM96.b01","PAU96.b01",150,NA,NA,NA
"424",19950915,"PAZ95.b01","PAZ95.b01","PAH96.b01","PAM96.b01","PAU96.b01",149.5,NA,NA,NA
"425",19950918,"PAZ95.b01","PAZ95.b01","PAH96.b01","PAM96.b01","PAU96.b01",148.75,NA,NA,NA
"426",19950919,"PAZ95.b01","PAZ95.b01","PAH96.b01","PAM96.b01","PAU96.b01",148.5,NA,NA,NA
"427",19950920,"PAZ95.b01","PAZ95.b01","PAH96.b01","PAM96.b01","PAU96.b01",144,NA,NA,NA
"428",19950921,"PAZ95.b01","PAZ95.b01","PAH96.b01","PAM96.b01","PAU96.b01",139.75,NA,NA,NA
"429",19950922,"PAZ95.b01","PAZ95.b01","PAH96.b01","PAM96.b01","PAU96.b01",137.5,NA,NA,NA
"430",19950925,"PAZ95.b01","PAZ95.b01","PAH96.b01","PAM96.b01","PAU96.b01",136.75,NA,NA,NA
"431",19950926,"PAZ95.b01","PAZ95.b01","PAH96.b01","PAM96.b01","PAU96.b01",139.15,NA,NA,NA
"432",19950927,"PAZ95.b01","PAZ95.b01","PAH96.b01","PAM96.b01","PAU96.b01",140.75,NA,NA,NA
"433",19950928,"PAZ95.b01","PAZ95.b01","PAH96.b01","PAM96.b01","PAU96.b01",142.9,NA,NA,NA
"434",19950929,"PAZ95.b01","PAZ95.b01","PAH96.b01","PAM96.b01","PAU96.b01",145.5,NA,NA,NA
"435",19951002,"PAZ95.b01","PAZ95.b01","PAH96.b01","PAM96.b01","PAU96.b01",142,NA,NA,NA
"436",19951003,"PAZ95.b01","PAZ95.b01","PAH96.b01","PAM96.b01","PAU96.b01",141,NA,NA,NA
"437",19951004,"PAZ95.b01","PAZ95.b01","PAH96.b01","PAM96.b01","PAU96.b01",138,NA,NA,NA
"438",19951005,"PAZ95.b01","PAZ95.b01","PAH96.b01","PAM96.b01","PAU96.b01",136,NA,NA,NA
"439",19951006,"PAZ95.b01","PAZ95.b01","PAH96.b01","PAM96.b01","PAU96.b01",135.5,NA,NA,NA
"440",19951009,"PAZ95.b01","PAZ95.b01","PAH96.b01","PAM96.b01","PAU96.b01",139.25,NA,NA,NA
"441",19951010,"PAZ95.b01","PAZ95.b01","PAH96.b01","PAM96.b01","PAU96.b01",141,NA,NA,NA
"442",19951011,"PAZ95.b01","PAZ95.b01","PAH96.b01","PAM96.b01","PAU96.b01",139.5,NA,NA,NA
"443",19951012,"PAZ95.b01","PAZ95.b01","PAH96.b01","PAM96.b01","PAU96.b01",138.75,NA,NA,NA
"444",19951013,"PAZ95.b01","PAZ95.b01","PAH96.b01","PAM96.b01","PAU96.b01",139.5,NA,NA,NA
"445",19951016,"PAZ95.b01","PAZ95.b01","PAH96.b01","PAM96.b01","PAU96.b01",139,NA,NA,NA
"446",19951017,"PAZ95.b01","PAZ95.b01","PAH96.b01","PAM96.b01","PAU96.b01",139.4,NA,NA,NA
"447",19951018,"PAZ95.b01","PAZ95.b01","PAH96.b01","PAM96.b01","PAU96.b01",138.25,NA,NA,NA
"448",19951019,"PAZ95.b01","PAZ95.b01","PAH96.b01","PAM96.b01","PAU96.b01",137.25,NA,NA,NA
"449",19951020,"PAZ95.b01","PAZ95.b01","PAH96.b01","PAM96.b01","PAU96.b01",137,NA,NA,NA
"450",19951023,"PAZ95.b01","PAZ95.b01","PAH96.b01","PAM96.b01","PAU96.b01",136,NA,NA,NA
