"","MA.50","MA.100","MA.200"
"3731",1266.69040034,1277.29790278,1277.19020076
"3732",1267.66780024,1277.86700312,1277.600400955
"3733",1268.46099848,1278.33020258,1277.88770076
"3734",1268.9123974,1278.70080194,1278.11645076
"3735",1269.09599846,1279.22510247,1278.3368011
"3736",1269.17179926,1279.71210321,1278.528351395
"3737",1268.95520014,1280.17060297,1278.76530147
"3738",1268.90320062,1280.60090326,1279.0144012
"3739",1269.02960198,1281.1074035,1279.30850154
"3740",1269.21980218,1281.5500036,1279.61940181
"3741",1269.48740228,1282.10930414,1279.97790218
"3742",1269.70460198,1282.55980341,1280.242752035
"3743",1270.00300286,1283.0151037,1280.543252525
"3744",1270.54880364,1283.44610345,1280.82295284
"3745",1271.01960442,1283.94120355,1281.07835323
"3746",1271.5328051,1284.44870355,1281.42335323
"3747",1272.26940666,1285.01280389,1281.82590328
"3748",1272.83780754,1285.67670404,1282.212003135
"3749",1273.41780754,1286.31900384,1282.60425289
"3750",1273.95160636,1286.89610345,1282.9463525
"3751",1274.11000724,1287.39720331,1283.23925228
"3752",1274.51600822,1287.74700434,1283.5551025
"3753",1274.9524096,1287.98620478,1283.969502525
"3754",1275.49860832,1288.33200434,1284.43600216
"3755",1275.87140862,1288.65660395,1284.885852015
"3756",1276.13320794,1288.73190302,1285.32520199
"3757",1276.34020746,1288.66880366,1285.751702235
"3758",1276.41160638,1288.65250361,1286.15815182
"3759",1276.90920648,1288.70780268,1286.689601405
"3760",1277.4284057,1288.6919018,1287.22685116
"3761",1278.28960442,1288.73340082,1287.800051235
"3762",1279.38420404,1288.97930048,1288.378851285
"3763",1280.11480218,1289.09290033,1288.863851285
"3764",1280.79060296,1288.95700067,1289.331351285
"3765",1281.42260248,1288.92310053,1289.806951265
"3766",1281.65820306,1288.92570063,1290.26480161
"3767",1281.95600336,1288.9064001,1290.700951515
"3768",1282.19560542,1288.66240108,1291.163601665
"3769",1282.37100336,1288.3591003,1291.638101175
"3770",1282.68200188,1288.05999995,1292.09450071
"3771",1282.79440178,1287.76320064,1292.546101055
"3772",1283.193601,1287.45690059,1293.02115049
"3773",1283.63999992,1287.05199946,1293.470550515
"3774",1283.83659904,1286.43849848,1293.88205015
"3775",1284.56300042,1286.12399897,1294.396100445
"3776",1285.40520258,1286.04739985,1294.97590086
"3777",1286.29920406,1285.89420039,1295.555800765
"3778",1287.18640376,1285.6486999,1296.16100035
"3779",1287.61980464,1285.31160029,1296.68350035
"3780",1287.87780512,1284.99640009,1297.169400615
"3781",1287.90540522,1284.60050044,1297.66555113
"3782",1288.066206,1284.24470088,1298.231251205
"3783",1288.19940668,1283.92570186,1298.80180113
"3784",1288.48920648,1283.60930171,1299.44640135
"3785",1289.35420648,1283.42900142,1300.13225096
"3786",1290.25240716,1283.50750117,1300.80965086
"3787",1291.3860058,1283.66170039,1301.54980101
"3788",1292.2986059,1283.80709956,1302.25200072
"3789",1293.18520502,1283.87839961,1302.93785033
"3790",1293.88020502,1283.94929927,1303.512700185
"3791",1294.731206,1283.97549922,1304.132000115
"3792",1295.41500484,1283.89359859,1304.75174987
"3793",1296.02720454,1283.81789913,1305.354899895
"3794",1296.34340326,1283.51009884,1305.891549675
"3795",1296.86280268,1283.06049923,1306.5009497
"3796",1297.364602,1282.59219845,1307.159599605
"3797",1297.75620112,1282.01039791,1307.760749505
"3798",1298.51560054,1281.50109737,1308.358249505
"3799",1299.22020014,1281.20489742,1308.960299065
"3800",1299.84060054,1280.75499752,1309.554899285
"3801",1300.68439938,1280.35129757,1310.20939941
"3802",1300.97800046,1280.04799801,1310.819249265
"3803",1301.01999996,1279.84539791,1311.50099914
"3804",1301.16540036,1279.65709835,1312.20029907
"3805",1301.44179928,1279.50649776,1312.92139892
"3806",1301.3305981,1279.5331982,1313.66974914
"3807",1300.99739986,1279.51509883,1314.39504943
"3808",1300.89340084,1279.50199947,1315.125399775
"3809",1300.50639888,1279.46189937,1315.772099605
"3810",1299.9553979,1279.42329952,1316.4359497
"3811",1299.17719722,1279.24209957,1317.08274963
"3812",1298.57439692,1278.96959957,1317.69129943
"3813",1298.07099848,1278.63109981,1318.256149895
"3814",1297.12339838,1278.21809932,1318.802899775
"3815",1296.42359858,1277.88540035,1319.369199825
"3816",1296.1931982,1277.58050045,1319.93159973
"3817",1295.85679684,1277.21219967,1320.470599365
"3818",1295.12919674,1277.05129879,1321.02279907
"3819",1294.34719724,1276.97609982,1321.582299195
"3820",1293.43799802,1276.93479977,1322.193349
"3821",1292.7319995,1277.02550046,1322.880849
"3822",1291.72020018,1276.97180051,1323.525899045
"3823",1290.463999,1276.95749997,1324.17774902
"3824",1289.04039792,1276.93869992,1324.83524902
"3825",1287.68499752,1276.92119992,1325.498698725
"3826",1286.68959712,1276.81279904,1326.08379821
"3827",1285.48919672,1276.71499874,1326.665947865
"3828",1284.11099604,1276.66739864,1327.321397695
"3829",1283.00339594,1276.76609859,1327.963397815
"3830",1282.11499506,1276.8380981,1328.59119811
"3831",1281.29559566,1277.08249874,1329.261448355
"3832",1280.42319576,1277.33379879,1329.96494811
"3833",1279.65199704,1277.44519894,1330.710548085
"3834",1278.72939694,1277.53209958,1331.51359801
"3835",1277.50379636,1277.44849973,1332.21914794
"3836",1276.76259518,1277.34459958,1332.90444762
"3837",1275.93739498,1277.35999997,1333.587147815
"3838",1275.31559322,1277.42789914,1334.28084777
"3839",1274.5715942,1277.50959958,1334.98184814
"3840",1274.01839352,1277.68880002,1335.663448485
"3841",1273.21979244,1277.84650022,1336.30324829
"3842",1272.37219234,1277.92570066,1336.975948485
"3843",1271.60859372,1278.07140135,1337.699398805
"3844",1270.67679442,1278.19980223,1338.457499395
"3845",1269.25819578,1278.21550291,1339.169149785
"3846",1267.8197949,1278.39800291,1339.92695008
"3847",1266.2645947,1278.63900267,1340.653850105
"3848",1264.4865942,1278.74730223,1341.30695008
"3849",1263.1895947,1278.88950194,1341.939599615
"3850",1261.6693945,1278.99660155,1342.560749515
"3851",1260.01819576,1279.08130125,1342.94169983
"3852",1259.11799556,1279.36320066,1343.44619934
"3853",1258.67079586,1279.95280027,1344.00584961
"3854",1258.14879634,1280.53999998,1344.46919983
"3855",1257.57119624,1281.11510008,1344.879400025
"3856",1257.7357983,1281.91850096,1345.504850465
"3857",1258.0327978,1282.83460081,1346.155650025
"3858",1258.1105981,1283.66380003,1346.829949955
"3859",1258.41739986,1284.67140013,1347.533800055
"3860",1258.89120114,1285.76180052,1348.283900155
"3861",1259.30700192,1286.86670165,1348.88080018
"3862",1259.36480222,1287.77840209,1349.452250375
"3863",1259.19120114,1288.63480224,1350.01285035
"3864",1259.31280026,1289.7057019,1350.64825013
"3865",1259.34720212,1290.690802,1351.308100595
"3866",1258.9678027,1291.60390259,1351.934250495
"3867",1258.5676025,1292.49550293,1352.668350835
"3868",1258.97340084,1293.66480225,1353.514600835
"3869",1259.6050024,1294.91710205,1354.37590088
"3870",1260.43160152,1296.12900147,1355.28265076
"3871",1261.31900142,1297.32900147,1356.136050415
"3872",1262.22340084,1298.58540039,1356.96070007
"3873",1263.45100094,1299.88910157,1357.88615051
"3874",1264.83700192,1301.32560182,1358.87200073
"3875",1266.15740232,1302.66820192,1359.84455078
"3876",1266.93600096,1303.90440187,1360.75260071
"3877",1267.94080076,1305.21740114,1361.69175049
"3878",1269.22380124,1306.6733008,1362.709900515
"3879",1270.52880124,1308.05540041,1363.732350465
"3880",1271.56120114,1309.34240114,1364.713300785
"3881",1272.86940182,1310.73060182,1365.67965088
"3882",1274.24440182,1312.21780153,1366.696151125
"3883",1275.23840084,1313.6779004,1367.70760071
"3884",1276.33480222,1315.28350099,1368.853250735
"3885",1277.3932031,1316.8355005,1369.980650635
"3886",1277.92660398,1318.11180055,1370.97880066
"3887",1278.78260496,1319.43790163,1371.981450805
"3888",1279.54020506,1320.69690188,1373.00225098
"3889",1280.44760496,1321.99730105,1374.05235108
"3890",1281.35920652,1323.0761011,1375.08400147
"3891",1282.473208,1324.28850101,1376.23370179
"3892",1283.47920898,1325.60990115,1377.36825196
"3893",1284.53420898,1326.89190066,1378.47645142
"3894",1285.72281004,1328.27300051,1379.595301515
"3895",1287.17281004,1329.94140017,1380.815401615
"3896",1288.97621092,1331.72700076,1382.11400208
"3897",1291.01341064,1333.5111011,1383.453502205
"3898",1293.00801026,1335.21540164,1384.797302255
"3899",1294.58940918,1336.71570071,1386.04565186
"3900",1296.3238086,1338.35480105,1387.33860169
"3901",1298.14440674,1340.06750125,1388.700051275
"3902",1299.60840576,1341.59050052,1389.85285096
"3903",1301.23480468,1343.15660037,1391.037700815
"3904",1302.93120362,1344.74349979,1392.211450815
"3905",1304.65900392,1346.33630008,1393.401400765
"3906",1306.10120362,1347.80630008,1394.579350595
"3907",1307.63640382,1349.27500003,1395.759800425
"3908",1309.21700196,1350.74880008,1397.018950205
"3909",1310.9254004,1352.08229984,1398.257399915
"3910",1312.6323999,1353.44859988,1399.47664979
"3911",1314.42640138,1354.92339969,1400.69125001
"3912",1316.19200196,1356.41299929,1401.84994996
"3913",1318.07840334,1357.88119998,1403.07119996
"3914",1320.09860354,1359.38770023,1404.33200013
"3915",1322.03440188,1360.8529993,1405.624099735
"3916",1324.24000248,1362.28269901,1406.94349976
"3917",1326.42340336,1363.72899906,1408.284149785
"3918",1328.35620366,1364.99429935,1409.552150275
"3919",1330.2292017,1366.18849857,1410.72974976
"3920",1331.82640142,1367.45189823,1411.829249885
"3921",1333.33900152,1368.73619754,1412.771349495
"3922",1334.94739994,1370.07999758,1413.822099615
"3923",1336.3272022,1371.39799807,1414.87359986
"3924",1337.81420172,1372.73179812,1415.87364991
"3925",1339.17900152,1374.07619753,1416.971699835
"3926",1340.87280278,1375.35479738,1418.11109986
"3927",1342.49400152,1376.61689699,1419.266749885
"3928",1344.12280036,1377.97539675,1420.400599985
"3929",1345.58199958,1379.16069704,1421.542249765
"3930",1347.12360114,1380.34429812,1422.587349865
"3931",1348.59180182,1381.44039797,1423.64324952
"3932",1350.19120124,1382.59609743,1424.589799815
"3933",1352.11739996,1383.97589723,1425.577199715
"3934",1354.23219976,1385.49509644,1426.57154969
"3935",1356.2777979,1386.98979615,1427.6086493
"3936",1358.29699712,1388.46429566,1428.63949891
"3937",1360.0931983,1389.81429566,1429.59124879
"3938",1361.8535987,1391.1337964,1430.59804933
"3939",1363.54699714,1392.4540967,1431.64099916
"3940",1364.79299568,1393.63809695,1432.66969911
"3941",1366.10379402,1394.75999636,1433.715998545
"3942",1367.74059332,1396.02619631,1434.78704835
"3943",1369.24959234,1397.32739626,1435.711748055
"3944",1370.82319098,1398.71519656,1436.71539796
"3945",1372.7099903,1400.12279666,1437.87999757
"3946",1374.4777906,1401.45589725,1439.010647595
"3947",1376.00879156,1402.66869754,1440.076497815
"3948",1377.42279302,1403.86659793,1441.14039796
"3949",1378.84199224,1404.98969729,1442.176848155
"3950",1380.3857935,1406.12489748,1443.262998055
"3951",1381.99059576,1406.80209841,1444.276898205
"3952",1383.57259528,1407.52919802,1445.31419801
"3953",1385.07839606,1408.05889895,1446.11839845
"3954",1386.55579596,1408.39839968,1446.942748425
"3955",1388.01359624,1408.64369997,1447.608098765
"3956",1389.51139654,1409.09119997,1448.14954835
"3957",1390.91359624,1409.47669924,1448.7519983
"3958",1392.2805982,1409.99609988,1449.278598645
"3959",1393.23919928,1410.39619998,1449.79349916
"3960",1394.26479986,1410.80599979,1450.32639894
"3961",1395.420398,1410.89489871,1450.64639894
"3962",1396.63399662,1411.12609866,1451.164498915
"3963",1397.68399662,1411.39089846,1451.719048475
"3964",1398.67679692,1411.59079836,1452.37169862
"3965",1399.67159672,1411.92539919,1452.79414857
"3966",1400.32539554,1412.2645984,1453.177248545
"3967",1401.03459476,1412.84119874,1453.55494874
"3968",1401.63239504,1413.36439942,1453.77654908
"3969",1402.14779544,1413.83469971,1453.864649055
"3970",1403.07739504,1414.43630005,1454.034299325
"3971",1404.13339356,1414.94309936,1454.37434876
"3972",1405.21259522,1415.33599975,1454.7123993
"3973",1406.46879394,1415.88319945,1455.10894898
"3974",1407.64939452,1416.41839964,1455.59259888
"3975",1408.97339354,1417.02089964,1456.083598635
"3976",1409.83679198,1417.60079955,1456.581548465
"3977",1410.73979246,1418.16609984,1457.00129883
"3978",1411.82799314,1418.74650023,1457.2344989
"3979",1412.7393945,1419.40930052,1457.66164917
"3980",1413.5649951,1420.08420043,1458.045349125
"3981",1414.28899412,1420.62869994,1458.493198855
"3982",1415.00099362,1421.17450072,1458.97419922
"3983",1415.8343945,1421.73730102,1459.352799685
"3984",1416.75799312,1422.42300048,1459.74674988
"3985",1417.7017944,1423.12580077,1460.00850037
"3986",1418.6315942,1423.84580077,1460.264500125
"3987",1419.53539302,1424.52499998,1460.60789978
"3988",1420.4139941,1425.30760008,1460.935250245
"3989",1421.36119626,1426.10740111,1461.350250245
"3990",1422.48319822,1427.09190184,1461.86170044
"3991",1423.4161987,1428.17890257,1462.311350705
"3992",1424.3117993,1429.12660277,1462.91285095
"3993",1425.40520018,1430.06100218,1463.55485107
"3994",1426.60720214,1430.91760252,1464.165051265
"3995",1427.53560302,1431.68940306,1464.74820129
"3996",1428.4340039,1432.5010034,1465.26305114
"3997",1429.32860352,1433.39590331,1465.784600825
"3998",1430.31040284,1434.37920287,1466.37525085
"3999",1431.13740234,1435.37560301,1466.982951045
"4000",1431.86400146,1436.32240233,1467.55150085
"4001",1431.61360106,1437.3326013,1468.22890075
"4002",1431.48580076,1438.1152014,1468.89600097
"4003",1431.03940184,1438.91880126,1469.46650085
"4004",1430.2410034,1439.67940184,1470.04525085
"4005",1429.2738037,1440.46650145,1470.72080078
"4006",1428.6710034,1441.35240111,1471.355950315
"4007",1428.03980224,1442.24460082,1472.06405029
"4008",1427.71160156,1443.28910033,1472.7848999
"4009",1427.55320068,1444.43249999,1473.50315002
"4010",1427.34719972,1445.5046997,1474.227650145
"4011",1426.36939942,1446.45910033,1474.83700012
"4012",1425.6182007,1447.28690063,1475.406000365
"4013",1425.0978003,1448.26119994,1476.02070007
"4014",1424.5047998,1449.27630003,1476.63809997
"4015",1424.17920166,1450.39520017,1477.049550165
"4016",1424.20380126,1451.60430051,1477.53265014
"4017",1424.64780272,1452.83930051,1478.06640014
"4018",1425.0964038,1454.1100012,1478.58525024
"4019",1425.52160398,1455.27100095,1479.08300048
"4020",1425.79520506,1456.20660154,1479.640300895
"4021",1425.75280516,1456.80650145,1480.191550895
"4022",1425.45940428,1457.56420165,1480.687150875
"4023",1425.29760496,1458.34920165,1481.280950925
"4024",1425.18740476,1459.0155017,1481.691300655
"4025",1425.06840574,1459.86720214,1482.087050775
"4026",1425.36480712,1460.86740234,1482.48315124
"4027",1425.59240722,1461.91660278,1482.94455139
"4028",1425.66500732,1462.82580322,1483.12200134
"4029",1426.07920654,1463.92380249,1483.37635132
"4030",1426.60340576,1464.83040161,1483.533950805
"4031",1426.96840576,1465.84610107,1483.6267511
"4032",1427.34800782,1466.5835022,1483.887901615
"4033",1427.64020754,1467.1785022,1484.049601445
"4034",1428.08800784,1467.64800294,1484.07565186
"4035",1428.54980714,1468.22750245,1484.127401735
"4036",1429.06000734,1468.81470216,1484.058801885
"4037",1429.51460694,1469.36820192,1484.01730164
"4038",1430.20120606,1470.06230226,1483.85105164
"4039",1430.85360596,1470.82790162,1483.8130011
"4040",1431.70060546,1471.70130127,1483.65880066
"4041",1432.94160644,1472.67200073,1483.633100585
"4042",1433.94140624,1473.54790039,1483.756900635
"4043",1434.71680418,1474.09609985,1483.829000245
"4044",1435.2280029,1474.71559936,1483.950650025
"4045",1435.8432031,1475.63719848,1484.03505005
"4046",1436.5680029,1476.56539794,1484.050599975
"4047",1437.4632031,1477.48429809,1484.1875
"4048",1438.4480029,1478.41419799,1484.442299805
"4049",1439.61380368,1479.36399902,1484.70965027
"4050",1440.7808032,1480.40109863,1485.0426001
"4051",1443.05160154,1481.751698,1485.435650025
"4052",1444.74460204,1483.099198,1485.834500125
"4053",1446.79820068,1484.17789795,1486.260700075
"4054",1449.11780028,1485.48709717,1486.66459961
"4055",1451.6591992,1486.57249756,1487.023499755
"4056",1454.03379882,1487.20789673,1487.321349485
"4057",1456.4493994,1488.02729736,1487.62649963
"4058",1458.8665991,1488.56109741,1487.91764953
"4059",1461.3117993,1489.19079834,1488.325749505
"4060",1463.66219968,1489.84679809,1488.77499938
"4061",1466.54880124,1490.39789917,1489.373549795
"4062",1468.95560056,1491.20289917,1489.819049675
"4063",1471.42459958,1492.04719849,1490.25009948
"4064",1474.04780026,1493.15259888,1490.65714965
"4065",1476.61119868,1493.66289795,1490.882649525
"4066",1479.00479976,1494.08989869,1491.06374999
"4067",1481.0307983,1494.26869874,1490.94669982
"4068",1483.1235986,1494.18869874,1490.854899895
"4069",1485.02039792,1493.8945984,1490.625299675
"4070",1486.61799802,1493.6322986,1490.4834497
"4071",1487.86019774,1493.80559816,1490.442049555
"4072",1489.66899902,1494.08879885,1490.360999755
"4073",1491.40079834,1494.33469851,1490.32959961
"4074",1492.84359864,1494.76679812,1490.13004944
"4075",1494.66599854,1495.14629763,1489.87329895
"4076",1496.36999756,1495.56229738,1489.35069885
"4077",1498.24079834,1495.83649782,1488.77979858
"4078",1499.98659912,1495.72249757,1488.11349853
"4079",1501.76839844,1495.91399782,1487.583448485
"4080",1503.05739746,1496.00649782,1487.10184814
"4081",1504.72379638,1496.35769777,1486.56054809
"4082",1505.81899658,1496.77389772,1486.09134765
"4083",1506.71679686,1496.96829835,1485.638598015
"4084",1507.20799804,1497.07049928,1485.07599853
"4085",1507.90519776,1496.89119997,1484.611348875
"4086",1508.56939698,1496.68319948,1484.225949095
"4087",1509.2217969,1496.69079958,1483.776398925
